"Step","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MAX","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX"
"75799","2.461984634399414","2.461984634399414","2.461984634399414","2.6162848472595215","2.6162848472595215","2.6162848472595215","2.7306363582611084","2.7306363582611084","2.7306363582611084","2.542466163635254","2.542466163635254","2.542466163635254","2.6998190879821777","2.6998190879821777","2.6998190879821777"
"75801","2.4585232734680176","2.4585232734680176","2.4585232734680176","2.5544066429138184","2.5544066429138184","2.5544066429138184","2.7591495513916016","2.7591495513916016","2.7591495513916016","2.540235996246338","2.540235996246338","2.540235996246338","2.6963868141174316","2.6963868141174316","2.6963868141174316"
"75804","2.389068841934204","2.389068841934204","2.389068841934204","2.6164774894714355","2.6164774894714355","2.6164774894714355","2.7328853607177734","2.7328853607177734","2.7328853607177734","2.551091194152832","2.551091194152832","2.551091194152832","2.721695899963379","2.721695899963379","2.721695899963379"
"75825","2.4849600791931152","2.4849600791931152","2.4849600791931152","2.633993625640869","2.633993625640869","2.633993625640869","2.770209789276123","2.770209789276123","2.770209789276123","2.5884437561035156","2.5884437561035156","2.5884437561035156","2.7596259117126465","2.7596259117126465","2.7596259117126465"
"75827","2.556408405303955","2.556408405303955","2.556408405303955","2.5907835960388184","2.5907835960388184","2.5907835960388184","2.6396360397338867","2.6396360397338867","2.6396360397338867","2.5678482055664062","2.5678482055664062","2.5678482055664062","2.714832305908203","2.714832305908203","2.714832305908203"
"75832","2.4788951873779297","2.4788951873779297","2.4788951873779297","2.5349907875061035","2.5349907875061035","2.5349907875061035","2.7372474670410156","2.7372474670410156","2.7372474670410156","2.5219204425811768","2.5219204425811768","2.5219204425811768","2.763029098510742","2.763029098510742","2.763029098510742"
"75850","2.573230743408203","2.573230743408203","2.573230743408203","2.5183522701263428","2.5183522701263428","2.5183522701263428","2.7530672550201416","2.7530672550201416","2.7530672550201416","2.6011369228363037","2.6011369228363037","2.6011369228363037","2.7891297340393066","2.7891297340393066","2.7891297340393066"
"75855","2.533914089202881","2.533914089202881","2.533914089202881","2.5599265098571777","2.5599265098571777","2.5599265098571777","2.691685676574707","2.691685676574707","2.691685676574707","2.5418758392333984","2.5418758392333984","2.5418758392333984","2.78617000579834","2.78617000579834","2.78617000579834"
"75856","2.560222864151001","2.560222864151001","2.560222864151001","2.5828070640563965","2.5828070640563965","2.5828070640563965","2.6829795837402344","2.6829795837402344","2.6829795837402344","2.5170137882232666","2.5170137882232666","2.5170137882232666","2.7611961364746094","2.7611961364746094","2.7611961364746094"
"75865","2.555339813232422","2.555339813232422","2.555339813232422","2.595975875854492","2.595975875854492","2.595975875854492","2.707871437072754","2.707871437072754","2.707871437072754","2.4471359252929688","2.4471359252929688","2.4471359252929688","2.7384772300720215","2.7384772300720215","2.7384772300720215"
"75866","2.477626085281372","2.477626085281372","2.477626085281372","2.6739344596862793","2.6739344596862793","2.6739344596862793","2.733494281768799","2.733494281768799","2.733494281768799","2.523566246032715","2.523566246032715","2.523566246032715","2.7883174419403076","2.7883174419403076","2.7883174419403076"
"75896","2.498889923095703","2.498889923095703","2.498889923095703","2.5982258319854736","2.5982258319854736","2.5982258319854736","2.6912055015563965","2.6912055015563965","2.6912055015563965","2.590238094329834","2.590238094329834","2.590238094329834","2.7059779167175293","2.7059779167175293","2.7059779167175293"
"75938","2.5026583671569824","2.5026583671569824","2.5026583671569824","2.589224100112915","2.589224100112915","2.589224100112915","2.682948589324951","2.682948589324951","2.682948589324951","2.5445713996887207","2.5445713996887207","2.5445713996887207","2.842223644256592","2.842223644256592","2.842223644256592"
"75954","2.5252633094787598","2.5252633094787598","2.5252633094787598","2.640127182006836","2.640127182006836","2.640127182006836","2.7712602615356445","2.7712602615356445","2.7712602615356445","2.4914729595184326","2.4914729595184326","2.4914729595184326","2.845456123352051","2.845456123352051","2.845456123352051"
"75961","2.539902687072754","2.539902687072754","2.539902687072754","2.630368947982788","2.630368947982788","2.630368947982788","2.683439254760742","2.683439254760742","2.683439254760742","2.5158214569091797","2.5158214569091797","2.5158214569091797","2.7750556468963623","2.7750556468963623","2.7750556468963623"
"75962","2.465064525604248","2.465064525604248","2.465064525604248","2.5895566940307617","2.5895566940307617","2.5895566940307617","2.6597533226013184","2.6597533226013184","2.6597533226013184","2.480480670928955","2.480480670928955","2.480480670928955","2.775692939758301","2.775692939758301","2.775692939758301"
"75986","2.4672048091888428","2.4672048091888428","2.4672048091888428","2.622772216796875","2.622772216796875","2.622772216796875","2.6775827407836914","2.6775827407836914","2.6775827407836914","2.5736594200134277","2.5736594200134277","2.5736594200134277","2.7022931575775146","2.7022931575775146","2.7022931575775146"
"76037","2.485818386077881","2.485818386077881","2.485818386077881","2.5923213958740234","2.5923213958740234","2.5923213958740234","2.7206459045410156","2.7206459045410156","2.7206459045410156","2.5485572814941406","2.5485572814941406","2.5485572814941406","2.827518939971924","2.827518939971924","2.827518939971924"
"76045","2.5628185272216797","2.5628185272216797","2.5628185272216797","2.5229177474975586","2.5229177474975586","2.5229177474975586","2.6674821376800537","2.6674821376800537","2.6674821376800537","2.5034213066101074","2.5034213066101074","2.5034213066101074","2.784762382507324","2.784762382507324","2.784762382507324"
"76046","2.508732795715332","2.508732795715332","2.508732795715332","2.577373743057251","2.577373743057251","2.577373743057251","2.6973628997802734","2.6973628997802734","2.6973628997802734","2.6025147438049316","2.6025147438049316","2.6025147438049316","2.7620654106140137","2.7620654106140137","2.7620654106140137"
"76050","2.523322105407715","2.523322105407715","2.523322105407715","2.595121145248413","2.595121145248413","2.595121145248413","2.707345962524414","2.707345962524414","2.707345962524414","2.6165242195129395","2.6165242195129395","2.6165242195129395","2.776730537414551","2.776730537414551","2.776730537414551"
"76087","2.547212839126587","2.547212839126587","2.547212839126587","2.6198320388793945","2.6198320388793945","2.6198320388793945","2.7021484375","2.7021484375","2.7021484375","2.4957656860351562","2.4957656860351562","2.4957656860351562","2.7300355434417725","2.7300355434417725","2.7300355434417725"
"76090","2.53411865234375","2.53411865234375","2.53411865234375","2.6732959747314453","2.6732959747314453","2.6732959747314453","2.7573254108428955","2.7573254108428955","2.7573254108428955","2.5485482215881348","2.5485482215881348","2.5485482215881348","2.787642002105713","2.787642002105713","2.787642002105713"
"76092","2.5432262420654297","2.5432262420654297","2.5432262420654297","2.6363158226013184","2.6363158226013184","2.6363158226013184","2.6534290313720703","2.6534290313720703","2.6534290313720703","2.560781955718994","2.560781955718994","2.560781955718994","2.750558376312256","2.750558376312256","2.750558376312256"
"76100","2.442315101623535","2.442315101623535","2.442315101623535","2.660905599594116","2.660905599594116","2.660905599594116","2.67875337600708","2.67875337600708","2.67875337600708","2.6393327713012695","2.6393327713012695","2.6393327713012695","2.758859157562256","2.758859157562256","2.758859157562256"
"76111","2.6085715293884277","2.6085715293884277","2.6085715293884277","2.6856889724731445","2.6856889724731445","2.6856889724731445","2.737393379211426","2.737393379211426","2.737393379211426","2.5698800086975098","2.5698800086975098","2.5698800086975098","2.7243800163269043","2.7243800163269043","2.7243800163269043"
"76115","2.568908214569092","2.568908214569092","2.568908214569092","2.51027774810791","2.51027774810791","2.51027774810791","2.712822675704956","2.712822675704956","2.712822675704956","2.5761208534240723","2.5761208534240723","2.5761208534240723","2.7929084300994873","2.7929084300994873","2.7929084300994873"
"76123","2.5610337257385254","2.5610337257385254","2.5610337257385254","2.5610485076904297","2.5610485076904297","2.5610485076904297","2.7245893478393555","2.7245893478393555","2.7245893478393555","2.521965742111206","2.521965742111206","2.521965742111206","2.802994728088379","2.802994728088379","2.802994728088379"
"76131","2.504523754119873","2.504523754119873","2.504523754119873","2.707307815551758","2.707307815551758","2.707307815551758","2.7600979804992676","2.7600979804992676","2.7600979804992676","2.4993762969970703","2.4993762969970703","2.4993762969970703","2.7295613288879395","2.7295613288879395","2.7295613288879395"
"76150","2.543840169906616","2.543840169906616","2.543840169906616","2.6569318771362305","2.6569318771362305","2.6569318771362305","2.678154945373535","2.678154945373535","2.678154945373535","2.542726993560791","2.542726993560791","2.542726993560791","2.7455501556396484","2.7455501556396484","2.7455501556396484"
"76153","2.5584921836853027","2.5584921836853027","2.5584921836853027","2.5875155925750732","2.5875155925750732","2.5875155925750732","2.58725643157959","2.58725643157959","2.58725643157959","2.5313589572906494","2.5313589572906494","2.5313589572906494","2.752573013305664","2.752573013305664","2.752573013305664"
"76157","2.5205588340759277","2.5205588340759277","2.5205588340759277","2.5619735717773438","2.5619735717773438","2.5619735717773438","2.5897469520568848","2.5897469520568848","2.5897469520568848","2.6156485080718994","2.6156485080718994","2.6156485080718994","2.786735773086548","2.786735773086548","2.786735773086548"
"76158","2.59639835357666","2.59639835357666","2.59639835357666","2.504340887069702","2.504340887069702","2.504340887069702","2.699763774871826","2.699763774871826","2.699763774871826","2.580221176147461","2.580221176147461","2.580221176147461","2.7350058555603027","2.7350058555603027","2.7350058555603027"
"76176","2.5443806648254395","2.5443806648254395","2.5443806648254395","2.5787692070007324","2.5787692070007324","2.5787692070007324","2.7841689586639404","2.7841689586639404","2.7841689586639404","2.590705633163452","2.590705633163452","2.590705633163452","2.7213406562805176","2.7213406562805176","2.7213406562805176"
"76181","2.5700578689575195","2.5700578689575195","2.5700578689575195","2.648420810699463","2.648420810699463","2.648420810699463","2.661407709121704","2.661407709121704","2.661407709121704","2.5434703826904297","2.5434703826904297","2.5434703826904297","2.8034555912017822","2.8034555912017822","2.8034555912017822"
"76195","2.594325065612793","2.594325065612793","2.594325065612793","2.6621742248535156","2.6621742248535156","2.6621742248535156","2.781749725341797","2.781749725341797","2.781749725341797","2.598255157470703","2.598255157470703","2.598255157470703","2.779707431793213","2.779707431793213","2.779707431793213"
"76199","2.4617016315460205","2.4617016315460205","2.4617016315460205","2.518825054168701","2.518825054168701","2.518825054168701","2.650567054748535","2.650567054748535","2.650567054748535","2.6222572326660156","2.6222572326660156","2.6222572326660156","2.753635883331299","2.753635883331299","2.753635883331299"
"76201","2.4956374168395996","2.4956374168395996","2.4956374168395996","2.6291027069091797","2.6291027069091797","2.6291027069091797","2.6691222190856934","2.6691222190856934","2.6691222190856934","2.6537866592407227","2.6537866592407227","2.6537866592407227","2.708940267562866","2.708940267562866","2.708940267562866"
"76204","2.576876163482666","2.576876163482666","2.576876163482666","2.5803723335266113","2.5803723335266113","2.5803723335266113","2.7242259979248047","2.7242259979248047","2.7242259979248047","2.587512254714966","2.587512254714966","2.587512254714966","2.7660586833953857","2.7660586833953857","2.7660586833953857"
"76219","2.5609066486358643","2.5609066486358643","2.5609066486358643","2.596818447113037","2.596818447113037","2.596818447113037","2.765773296356201","2.765773296356201","2.765773296356201","2.6346938610076904","2.6346938610076904","2.6346938610076904","2.749741554260254","2.749741554260254","2.749741554260254"
"76232","2.6080822944641113","2.6080822944641113","2.6080822944641113","2.631577491760254","2.631577491760254","2.631577491760254","2.7111310958862305","2.7111310958862305","2.7111310958862305","2.589052200317383","2.589052200317383","2.589052200317383","2.830343246459961","2.830343246459961","2.830343246459961"
"76237","2.5846688747406006","2.5846688747406006","2.5846688747406006","2.6013805866241455","2.6013805866241455","2.6013805866241455","2.753807544708252","2.753807544708252","2.753807544708252","2.5668814182281494","2.5668814182281494","2.5668814182281494","2.744358539581299","2.744358539581299","2.744358539581299"
"76253","2.4928646087646484","2.4928646087646484","2.4928646087646484","2.7125775814056396","2.7125775814056396","2.7125775814056396","2.7514708042144775","2.7514708042144775","2.7514708042144775","2.5955047607421875","2.5955047607421875","2.5955047607421875","2.752732276916504","2.752732276916504","2.752732276916504"
"76256","2.594806671142578","2.594806671142578","2.594806671142578","2.5223541259765625","2.5223541259765625","2.5223541259765625","2.700806140899658","2.700806140899658","2.700806140899658","2.5558509826660156","2.5558509826660156","2.5558509826660156","2.7556467056274414","2.7556467056274414","2.7556467056274414"
"76267","2.426414966583252","2.426414966583252","2.426414966583252","2.594022274017334","2.594022274017334","2.594022274017334","2.7140586376190186","2.7140586376190186","2.7140586376190186","2.6107096672058105","2.6107096672058105","2.6107096672058105","2.689453601837158","2.689453601837158","2.689453601837158"
"76290","2.4798192977905273","2.4798192977905273","2.4798192977905273","2.5622358322143555","2.5622358322143555","2.5622358322143555","2.6303582191467285","2.6303582191467285","2.6303582191467285","2.630885124206543","2.630885124206543","2.630885124206543","2.7359366416931152","2.7359366416931152","2.7359366416931152"
"76292","2.5242624282836914","2.5242624282836914","2.5242624282836914","2.6355996131896973","2.6355996131896973","2.6355996131896973","2.6959667205810547","2.6959667205810547","2.6959667205810547","2.5433640480041504","2.5433640480041504","2.5433640480041504","2.7135462760925293","2.7135462760925293","2.7135462760925293"
"76322","2.498872756958008","2.498872756958008","2.498872756958008","2.6361653804779053","2.6361653804779053","2.6361653804779053","2.672400951385498","2.672400951385498","2.672400951385498","2.5971150398254395","2.5971150398254395","2.5971150398254395","2.665637731552124","2.665637731552124","2.665637731552124"
"76323","2.532113790512085","2.532113790512085","2.532113790512085","2.6027374267578125","2.6027374267578125","2.6027374267578125","2.7467126846313477","2.7467126846313477","2.7467126846313477","2.5712380409240723","2.5712380409240723","2.5712380409240723","2.835806369781494","2.835806369781494","2.835806369781494"
"76337","2.4833054542541504","2.4833054542541504","2.4833054542541504","2.578458070755005","2.578458070755005","2.578458070755005","2.703897476196289","2.703897476196289","2.703897476196289","2.5078978538513184","2.5078978538513184","2.5078978538513184","2.7475852966308594","2.7475852966308594","2.7475852966308594"
"76343","2.506242275238037","2.506242275238037","2.506242275238037","2.554503917694092","2.554503917694092","2.554503917694092","2.7182765007019043","2.7182765007019043","2.7182765007019043","2.5628230571746826","2.5628230571746826","2.5628230571746826","2.6693663597106934","2.6693663597106934","2.6693663597106934"
"76359","2.540996551513672","2.540996551513672","2.540996551513672","2.5768861770629883","2.5768861770629883","2.5768861770629883","2.7468276023864746","2.7468276023864746","2.7468276023864746","2.565769672393799","2.565769672393799","2.565769672393799","2.8599038124084473","2.8599038124084473","2.8599038124084473"
"76362","2.5082547664642334","2.5082547664642334","2.5082547664642334","2.543304920196533","2.543304920196533","2.543304920196533","2.790436267852783","2.790436267852783","2.790436267852783","2.627445697784424","2.627445697784424","2.627445697784424","2.8880116939544678","2.8880116939544678","2.8880116939544678"
"76379","2.536498546600342","2.536498546600342","2.536498546600342","2.639291524887085","2.639291524887085","2.639291524887085","2.68389630317688","2.68389630317688","2.68389630317688","2.4549410343170166","2.4549410343170166","2.4549410343170166","2.742912769317627","2.742912769317627","2.742912769317627"
"76395","2.522578716278076","2.522578716278076","2.522578716278076","2.626044750213623","2.626044750213623","2.626044750213623","2.695510149002075","2.695510149002075","2.695510149002075","2.5568323135375977","2.5568323135375977","2.5568323135375977","2.868070602416992","2.868070602416992","2.868070602416992"
"76406","2.426088809967041","2.426088809967041","2.426088809967041","2.608433246612549","2.608433246612549","2.608433246612549","2.6518545150756836","2.6518545150756836","2.6518545150756836","2.579134464263916","2.579134464263916","2.579134464263916","2.7871174812316895","2.7871174812316895","2.7871174812316895"
"76410","2.54166316986084","2.54166316986084","2.54166316986084","2.6652278900146484","2.6652278900146484","2.6652278900146484","2.723433017730713","2.723433017730713","2.723433017730713","2.585423707962036","2.585423707962036","2.585423707962036","2.8131332397460938","2.8131332397460938","2.8131332397460938"
"76415","2.5640451908111572","2.5640451908111572","2.5640451908111572","2.6428351402282715","2.6428351402282715","2.6428351402282715","2.724174976348877","2.724174976348877","2.724174976348877","2.603010416030884","2.603010416030884","2.603010416030884","2.7477359771728516","2.7477359771728516","2.7477359771728516"
"76440","2.546659231185913","2.546659231185913","2.546659231185913","2.6241042613983154","2.6241042613983154","2.6241042613983154","2.708292007446289","2.708292007446289","2.708292007446289","2.6140151023864746","2.6140151023864746","2.6140151023864746","2.788036823272705","2.788036823272705","2.788036823272705"
"76446","2.5372672080993652","2.5372672080993652","2.5372672080993652","2.532870054244995","2.532870054244995","2.532870054244995","2.7251012325286865","2.7251012325286865","2.7251012325286865","2.507415294647217","2.507415294647217","2.507415294647217","2.7632763385772705","2.7632763385772705","2.7632763385772705"
"76450","2.614783763885498","2.614783763885498","2.614783763885498","2.557157039642334","2.557157039642334","2.557157039642334","2.7480804920196533","2.7480804920196533","2.7480804920196533","2.563502788543701","2.563502788543701","2.563502788543701","2.774458408355713","2.774458408355713","2.774458408355713"
"76466","2.5281901359558105","2.5281901359558105","2.5281901359558105","2.5920653343200684","2.5920653343200684","2.5920653343200684","2.7018542289733887","2.7018542289733887","2.7018542289733887","2.6000242233276367","2.6000242233276367","2.6000242233276367","2.801786422729492","2.801786422729492","2.801786422729492"
"76479","2.5225229263305664","2.5225229263305664","2.5225229263305664","2.6658730506896973","2.6658730506896973","2.6658730506896973","2.7590346336364746","2.7590346336364746","2.7590346336364746","2.6067657470703125","2.6067657470703125","2.6067657470703125","2.8271217346191406","2.8271217346191406","2.8271217346191406"
"76488","2.5411014556884766","2.5411014556884766","2.5411014556884766","2.5682644844055176","2.5682644844055176","2.5682644844055176","2.743701457977295","2.743701457977295","2.743701457977295","2.5593583583831787","2.5593583583831787","2.5593583583831787","2.758589744567871","2.758589744567871","2.758589744567871"
"76496","2.4745540618896484","2.4745540618896484","2.4745540618896484","2.64654278755188","2.64654278755188","2.64654278755188","2.7848379611968994","2.7848379611968994","2.7848379611968994","2.527014970779419","2.527014970779419","2.527014970779419","2.873563766479492","2.873563766479492","2.873563766479492"
"76498","2.5214719772338867","2.5214719772338867","2.5214719772338867","2.598938465118408","2.598938465118408","2.598938465118408","2.6666884422302246","2.6666884422302246","2.6666884422302246","2.5220746994018555","2.5220746994018555","2.5220746994018555","2.848923921585083","2.848923921585083","2.848923921585083"
"76525","2.5039405822753906","2.5039405822753906","2.5039405822753906","2.5869579315185547","2.5869579315185547","2.5869579315185547","2.715606689453125","2.715606689453125","2.715606689453125","2.5687355995178223","2.5687355995178223","2.5687355995178223","2.8445634841918945","2.8445634841918945","2.8445634841918945"
"76527","2.5214807987213135","2.5214807987213135","2.5214807987213135","2.6127758026123047","2.6127758026123047","2.6127758026123047","2.6972951889038086","2.6972951889038086","2.6972951889038086","2.5156068801879883","2.5156068801879883","2.5156068801879883","2.7976462841033936","2.7976462841033936","2.7976462841033936"
"76530","2.5308663845062256","2.5308663845062256","2.5308663845062256","2.6243815422058105","2.6243815422058105","2.6243815422058105","2.7187750339508057","2.7187750339508057","2.7187750339508057","2.552668809890747","2.552668809890747","2.552668809890747","2.8088736534118652","2.8088736534118652","2.8088736534118652"
"76572","2.49723482131958","2.49723482131958","2.49723482131958","2.5789875984191895","2.5789875984191895","2.5789875984191895","2.725754976272583","2.725754976272583","2.725754976272583","2.593578577041626","2.593578577041626","2.593578577041626","2.7400355339050293","2.7400355339050293","2.7400355339050293"
"76593","2.5908379554748535","2.5908379554748535","2.5908379554748535","2.6382367610931396","2.6382367610931396","2.6382367610931396","2.7369611263275146","2.7369611263275146","2.7369611263275146","2.5451650619506836","2.5451650619506836","2.5451650619506836","2.8020524978637695","2.8020524978637695","2.8020524978637695"
"76603","2.5617432594299316","2.5617432594299316","2.5617432594299316","2.616103410720825","2.616103410720825","2.616103410720825","2.695486545562744","2.695486545562744","2.695486545562744","2.5504164695739746","2.5504164695739746","2.5504164695739746","2.8366217613220215","2.8366217613220215","2.8366217613220215"
"76610","2.5230772495269775","2.5230772495269775","2.5230772495269775","2.5843663215637207","2.5843663215637207","2.5843663215637207","2.700636148452759","2.700636148452759","2.700636148452759","2.5612173080444336","2.5612173080444336","2.5612173080444336","2.773935317993164","2.773935317993164","2.773935317993164"
"76611","2.5497899055480957","2.5497899055480957","2.5497899055480957","2.6417624950408936","2.6417624950408936","2.6417624950408936","2.7013821601867676","2.7013821601867676","2.7013821601867676","2.5504188537597656","2.5504188537597656","2.5504188537597656","2.859395742416382","2.859395742416382","2.859395742416382"
"76619","2.4546761512756348","2.4546761512756348","2.4546761512756348","2.5614919662475586","2.5614919662475586","2.5614919662475586","2.6453404426574707","2.6453404426574707","2.6453404426574707","2.607196807861328","2.607196807861328","2.607196807861328","2.714901924133301","2.714901924133301","2.714901924133301"
"76622","2.5390751361846924","2.5390751361846924","2.5390751361846924","2.657794952392578","2.657794952392578","2.657794952392578","2.5962908267974854","2.5962908267974854","2.5962908267974854","2.5799272060394287","2.5799272060394287","2.5799272060394287","2.834853172302246","2.834853172302246","2.834853172302246"
"76639","2.5391478538513184","2.5391478538513184","2.5391478538513184","2.6094133853912354","2.6094133853912354","2.6094133853912354","2.7104835510253906","2.7104835510253906","2.7104835510253906","2.6413824558258057","2.6413824558258057","2.6413824558258057","2.6772661209106445","2.6772661209106445","2.6772661209106445"
"76641","2.6094446182250977","2.6094446182250977","2.6094446182250977","2.5983123779296875","2.5983123779296875","2.5983123779296875","2.6947104930877686","2.6947104930877686","2.6947104930877686","2.5538506507873535","2.5538506507873535","2.5538506507873535","2.844820499420166","2.844820499420166","2.844820499420166"
"76650","2.4916863441467285","2.4916863441467285","2.4916863441467285","2.559598445892334","2.559598445892334","2.559598445892334","2.710632801055908","2.710632801055908","2.710632801055908","2.589564085006714","2.589564085006714","2.589564085006714","2.8005709648132324","2.8005709648132324","2.8005709648132324"
"76652","2.55338191986084","2.55338191986084","2.55338191986084","2.72061824798584","2.72061824798584","2.72061824798584","2.7438902854919434","2.7438902854919434","2.7438902854919434","2.58512544631958","2.58512544631958","2.58512544631958","2.787710189819336","2.787710189819336","2.787710189819336"
"76664","2.474853992462158","2.474853992462158","2.474853992462158","2.576233386993408","2.576233386993408","2.576233386993408","2.6705567836761475","2.6705567836761475","2.6705567836761475","2.5884196758270264","2.5884196758270264","2.5884196758270264","2.8284189701080322","2.8284189701080322","2.8284189701080322"
"76724","2.52249813079834","2.52249813079834","2.52249813079834","2.5746572017669678","2.5746572017669678","2.5746572017669678","2.7497992515563965","2.7497992515563965","2.7497992515563965","2.6482529640197754","2.6482529640197754","2.6482529640197754","2.856569290161133","2.856569290161133","2.856569290161133"
"76725","2.4903759956359863","2.4903759956359863","2.4903759956359863","2.690525531768799","2.690525531768799","2.690525531768799","2.7741432189941406","2.7741432189941406","2.7741432189941406","2.576193332672119","2.576193332672119","2.576193332672119","2.7067618370056152","2.7067618370056152","2.7067618370056152"
"76742","2.5829081535339355","2.5829081535339355","2.5829081535339355","2.584737777709961","2.584737777709961","2.584737777709961","2.7184066772460938","2.7184066772460938","2.7184066772460938","2.579721450805664","2.579721450805664","2.579721450805664","2.7495059967041016","2.7495059967041016","2.7495059967041016"
"76773","2.5293874740600586","2.5293874740600586","2.5293874740600586","2.625049591064453","2.625049591064453","2.625049591064453","2.7068002223968506","2.7068002223968506","2.7068002223968506","2.576655387878418","2.576655387878418","2.576655387878418","2.774386405944824","2.774386405944824","2.774386405944824"
"76778","2.5850629806518555","2.5850629806518555","2.5850629806518555","2.6228959560394287","2.6228959560394287","2.6228959560394287","2.737104654312134","2.737104654312134","2.737104654312134","2.5110740661621094","2.5110740661621094","2.5110740661621094","2.8010787963867188","2.8010787963867188","2.8010787963867188"
"76804","2.525650978088379","2.525650978088379","2.525650978088379","2.623014450073242","2.623014450073242","2.623014450073242","2.70088529586792","2.70088529586792","2.70088529586792","2.52203369140625","2.52203369140625","2.52203369140625","2.689413070678711","2.689413070678711","2.689413070678711"
"76807","2.470513343811035","2.470513343811035","2.470513343811035","2.58186936378479","2.58186936378479","2.58186936378479","2.7300190925598145","2.7300190925598145","2.7300190925598145","2.5645833015441895","2.5645833015441895","2.5645833015441895","2.8468308448791504","2.8468308448791504","2.8468308448791504"
"76821","2.5980730056762695","2.5980730056762695","2.5980730056762695","2.6591920852661133","2.6591920852661133","2.6591920852661133","2.695521831512451","2.695521831512451","2.695521831512451","2.6535303592681885","2.6535303592681885","2.6535303592681885","2.770665168762207","2.770665168762207","2.770665168762207"
"76826","2.487527847290039","2.487527847290039","2.487527847290039","2.572152614593506","2.572152614593506","2.572152614593506","2.675118923187256","2.675118923187256","2.675118923187256","2.5835518836975098","2.5835518836975098","2.5835518836975098","2.8155202865600586","2.8155202865600586","2.8155202865600586"
"76835","2.5143439769744873","2.5143439769744873","2.5143439769744873","2.561129570007324","2.561129570007324","2.561129570007324","2.6652379035949707","2.6652379035949707","2.6652379035949707","2.59082293510437","2.59082293510437","2.59082293510437","2.7033867835998535","2.7033867835998535","2.7033867835998535"
"76839","2.5111007690429688","2.5111007690429688","2.5111007690429688","2.5817136764526367","2.5817136764526367","2.5817136764526367","2.627598285675049","2.627598285675049","2.627598285675049","2.515066146850586","2.515066146850586","2.515066146850586","2.769164562225342","2.769164562225342","2.769164562225342"
"76845","2.5021166801452637","2.5021166801452637","2.5021166801452637","2.5131235122680664","2.5131235122680664","2.5131235122680664","2.67590594291687","2.67590594291687","2.67590594291687","2.572204113006592","2.572204113006592","2.572204113006592","2.7529492378234863","2.7529492378234863","2.7529492378234863"
"76867","2.5110154151916504","2.5110154151916504","2.5110154151916504","2.5957155227661133","2.5957155227661133","2.5957155227661133","2.700511932373047","2.700511932373047","2.700511932373047","2.556248903274536","2.556248903274536","2.556248903274536","2.92586612701416","2.92586612701416","2.92586612701416"
"76868","2.538191795349121","2.538191795349121","2.538191795349121","2.6144657135009766","2.6144657135009766","2.6144657135009766","2.7102065086364746","2.7102065086364746","2.7102065086364746","2.564267873764038","2.564267873764038","2.564267873764038","2.664308547973633","2.664308547973633","2.664308547973633"
"76872","2.542426586151123","2.542426586151123","2.542426586151123","2.64603853225708","2.64603853225708","2.64603853225708","2.754544258117676","2.754544258117676","2.754544258117676","2.5622849464416504","2.5622849464416504","2.5622849464416504","2.808945417404175","2.808945417404175","2.808945417404175"
